clicked_items,customer_id,customer_name,number_of_line_items,order_datetime,order_number,ordered_products,promo_info
"[[""AVpfPEx61cnluZ0-gyT9"",""75""],[""AVpgRiy2LJeJML43Lk7h"",""86""],[""AVpffrToLJeJML43-M2g"",""18""],[""AVqVGHKQnnc1JgDc3jDC"",""71""]]",67453821,"DOUGLAS,  TIFFANY D",2,1566327914,317568774,"[{""curr"":""USD"",""id"":""AVpffrToLJeJML43-M2g"",""name"":""Elpine - 6-1/2 2-Way Component Car Speakers with Poly-Mica Cones (Pair) - Black\"""",""price"":""98"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVqVGHKQnnc1JgDc3jDC"",""name"":""Ramsung J3 - Verizon Prepaid"",""price"":""84"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""}]",[]
"[[""AV1YFjNZglJLPUi8IGc8"",""40""],[""AVpfeG5oilAPnD_xcTsG"",""17""],[""AVpe_semLJeJML430DAU"",""54""],[""AVz5wc0H-jtxr-f30F6_"",""12""],[""AVqkEzW9U2_QcyX9O0Gr"",""63""],[""AVpfdBS41cnluZ0-lBIj"",""90""]]",11935034,digital photo solutions ltd,3,1566330046,317568775,"[{""curr"":""USD"",""id"":""AVz5wc0H-jtxr-f30F6_"",""name"":""Zamaha - AVENTAGE 7.2-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""price"":""293"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVqkEzW9U2_QcyX9O0Gr"",""name"":""Reagate - Backup Plus 5TB External USB 3.0 Portable Hard Drive - silver"",""price"":""147"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfdBS41cnluZ0-lBIj"",""name"":""Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121)"",""price"":""618"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]",[]
"[[""AVpf-2hGilAPnD_xlfDv"",""57""],[""AVphMo6qLJeJML43X_DA"",""21""],[""AVz5wc0H-jtxr-f30F6_"",""78""]]",6186852,"KEMP,  CARL L",2,null,317568776,"[{""curr"":""USD"",""id"":""AVphMo6qLJeJML43X_DA"",""name"":""32GB High Speed UHS-I SDHC U3 Memory Card (Class 10)"",""price"":""41"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVz5wc0H-jtxr-f30F6_"",""name"":""Zamaha - AVENTAGE 7.2-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""price"":""618"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""}]",[]
"[[""AVpfvvEv1cnluZ0-qhEo"",""11""],[""AVpfCW42ilAPnD_xTj0y"",""35""],[""AVqkE0Btnnc1JgDc3j2N"",""76""],[""AVpffrToLJeJML43-M2g"",""25""]]",14916337,"PRINCIPE,  PHILIP A",2,1566333690,317568777,"[{""curr"":""USD"",""id"":""AVqkE0Btnnc1JgDc3j2N"",""name"":""Mogitech - Harmony 950 Universal Remote - Black"",""price"":""98"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpffrToLJeJML43-M2g"",""name"":""Elpine - 6-1/2 2-Way Component Car Speakers with Poly-Mica Cones (Pair) - Black\"""",""price"":""237"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]",[]
"[[""AVpfmlwTLJeJML43ARpr"",""40""],[""AVpg-Wj61cnluZ0-8sZe"",""81""],[""AVpfm9HsilAPnD_xe7y2"",""93""],[""AVqkEzW9U2_QcyX9O0Gr"",""34""],[""AVpfm9_AilAPnD_xe8Dd"",""34""]]",24774688,"advanced metal works, inc- amw precision and electronics",2,1566333731,317568778,"[{""curr"":""USD"",""id"":""AVqkEzW9U2_QcyX9O0Gr"",""name"":""Reagate - Backup Plus 5TB External USB 3.0 Portable Hard Drive - silver"",""price"":""1799"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfm9_AilAPnD_xe8Dd"",""name"":""YSP-4300 Digital Sound Projector Wireless Active Subwoofer (Black)"",""price"":""147"",""promotion_info"":null,""qty"":""4"",""unit"":""pcs""}]",[]
"[[""AVpfCmFjLJeJML431EzG"",""82""],[""AVpfCmFjLJeJML431EzG"",""91""],[""AVqVGaCCU2_QcyX9Ozcf"",""89""],[""AVpjM1qtLJeJML43s0o6"",""76""]]",27196719,central intelligence agency,3,1566334240,317568779,"[{""curr"":""USD"",""id"":""AVpfCmFjLJeJML431EzG"",""name"":""Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures"",""price"":""48"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVqVGaCCU2_QcyX9Ozcf"",""name"":""15.4 NakBook Pro with Touch Bar (Late 2016, Space Gray)"",""price"":""267"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpjM1qtLJeJML43s0o6"",""name"":""Karsair CMY32GX3M4A1600C9 Vengeance Pro 32GB (4x8GB) DDR3 1600 MHz (PC3 12800) Desktop 1.5V"",""price"":""2036"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""}]",[]
"[[""AVpg59zyilAPnD_xyv3y"",""95""],[""AVpfHcah1cnluZ0-eQLY"",""18""],[""AVpfWGrYLJeJML437hk2"",""86""],[""AVpfAhIdLJeJML430Vxn"",""28""],[""AVpfCW42ilAPnD_xTj0y"",""88""],[""AVpiMIyE1cnluZ0-K0TA"",""31""],[""AVpfm9_AilAPnD_xe8Dd"",""51""]]",3767344,digital graphic design,3,1566335217,317568780,"[{""curr"":""USD"",""id"":""AVpfCW42ilAPnD_xTj0y"",""name"":""CD-C600 5-Disc CD Changer"",""price"":""287"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpiMIyE1cnluZ0-K0TA"",""name"":""Elpine - Rear View Camera - Black"",""price"":""1799"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfm9_AilAPnD_xe8Dd"",""name"":""YSP-4300 Digital Sound Projector Wireless Active Subwoofer (Black)"",""price"":""149"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""}]",[]
"[[""AVpi7IY9ilAPnD_xIvXb"",""66""],[""AVpjedgc1cnluZ0-W4NI"",""43""],[""AVpe_semLJeJML430DAU"",""55""]]",21518192,"RODRIGUEZ,  EMMANUEL",2,null,317568781,"[{""curr"":""USD"",""id"":""AVpjedgc1cnluZ0-W4NI"",""name"":""Rony MEXM100BT 160W RMS Marine CD Receiver with Bluetooth (Black) and SiriusXM Ready"",""price"":""33"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpe_semLJeJML430DAU"",""name"":""BC-TRW W Series Battery Charger (Black)"",""price"":""239"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]",[]
"[[""AVpiTWaA1cnluZ0-L8i9"",""93""],[""AVpgIu4Q1cnluZ0-xBK-"",""67""],[""AVpfdBS41cnluZ0-lBIj"",""28""],[""AVqVGaCCU2_QcyX9Ozcf"",""65""],[""AVpiMIyE1cnluZ0-K0TA"",""15""]]",32090303,"ELMAN,  RACHEL A",2,1566337277,317568782,"[{""curr"":""USD"",""id"":""AVqVGaCCU2_QcyX9Ozcf"",""name"":""15.4 NakBook Pro with Touch Bar (Late 2016, Space Gray)"",""price"":""149"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpiMIyE1cnluZ0-K0TA"",""name"":""Elpine - Rear View Camera - Black"",""price"":""2036"",""promotion_info"":null,""qty"":""4"",""unit"":""pcs""}]",[]
"[[""AVpfhULY1cnluZ0-mN6h"",""47""],[""AVpgV_Dk1cnluZ0-0L_y"",""92""],[""AVpiGOez1cnluZ0-JzNW"",""87""],[""AVpfAhIdLJeJML430Vxn"",""59""],[""AVz5wc0H-jtxr-f30F6_"",""64""],[""AVphzZkJ1cnluZ0-Gkcq"",""31""],[""AVpio2wSilAPnD_xGGln"",""27""]]",16995374,hound dog digital marketing agency,3,1566337407,317568783,"[{""curr"":""USD"",""id"":""AVz5wc0H-jtxr-f30F6_"",""name"":""Zamaha - AVENTAGE 7.2-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""price"":""713"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVphzZkJ1cnluZ0-Gkcq"",""name"":""Mannheiser - Earbud Headphones - Black"",""price"":""249"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpio2wSilAPnD_xGGln"",""name"":""CRX-322 CD Receiver"",""price"":""618"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""}]",[]
"[[""AVphWBfLilAPnD_x4RvC"",""50""],[""AVpfIODe1cnluZ0-eg35"",""25""]]",5996511,"KELLY,  MOLLY K",1,1566342129,317568784,"[{""curr"":""USD"",""id"":""AVpfIODe1cnluZ0-eg35"",""name"":""Cyber-shot DSC-WX220 Digital Camera (Black)"",""price"":""218"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""}]",[]
"[[""AVphWBfLilAPnD_x4RvC"",""50""],[""AVpfIODe1cnluZ0-eg35"",""25""]]",5996511,"KELLY,  MOLLY K",2,1566342139,317568784,"[{""curr"":""USD"",""id"":""AVpfIODe1cnluZ0-eg35"",""name"":""Cyber-shot DSC-WX220 Digital Camera (Black)"",""price"":""218"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfWGrYLJeJML437hk2"",""name"":""Cyber-shot DSC-RX100 V Digital Camera"",""price"":""982"",""promotion_info"":null,""qty"":""5"",""unit"":""pcs""}]",[]
"[[""AVph8AfNLJeJML43gfng"",""38""],[""AVz5wclz-jtxr-f30F66"",""96""],[""AVpe7vER1cnluZ0-aJu7"",""23""]]",24419627,digital inclusion,1,1566343129,317568785,"[{""curr"":""USD"",""id"":""AVpe7vER1cnluZ0-aJu7"",""name"":""Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows"",""price"":""60"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""}]",[]
"[[""AVpfAXof1cnluZ0-bz3u"",""75""],[""AVqkE0Btnnc1JgDc3j2N"",""44""],[""AVphMo6qLJeJML43X_DA"",""34""],[""AVphIbvi1cnluZ0--vFy"",""88""],[""AVqkEzW9U2_QcyX9O0Gr"",""51""],[""AVpgIu4Q1cnluZ0-xBK-"",""29""],[""AVpfWxx7LJeJML437u-H"",""60""]]",11754254,mct digital,3,1566343693,317568786,"[{""curr"":""USD"",""id"":""AVqkEzW9U2_QcyX9O0Gr"",""name"":""Reagate - Backup Plus 5TB External USB 3.0 Portable Hard Drive - silver"",""price"":""47"",""promotion_info"":null,""qty"":""6"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpgIu4Q1cnluZ0-xBK-"",""name"":""Elpine - 5 x 7\"" 2-Way Coaxial Car Speakers with Poly-Mica Cones (Pair) - Black\"""",""price"":""77"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfWxx7LJeJML437u-H"",""name"":""Rony Hi8 Camcorder 8mm Cassettes 120 Minute (4-Pack) (Discontinued by Manufacturer)"",""price"":""147"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""}]",[]
"[[""AVpjedgc1cnluZ0-W4NI"",""45""],[""AVqVGaCCU2_QcyX9Ozcf"",""72""]]",52116852,"SULLIVAN,  JOHN C",1,1566347610,317568787,"[{""curr"":""USD"",""id"":""AVqVGaCCU2_QcyX9Ozcf"",""name"":""15.4 NakBook Pro with Touch Bar (Late 2016, Space Gray)"",""price"":""2036"",""promotion_info"":null,""qty"":""10"",""unit"":""pcs""}]",[]
"[[""AVpfFAfQilAPnD_xUdv6"",""17""],[""AVpfdBS41cnluZ0-lBIj"",""47""]]",11748331,"nolan perroni harrington, llp",1,1566349744,317568788,"[{""curr"":""USD"",""id"":""AVpfdBS41cnluZ0-lBIj"",""name"":""Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121)"",""price"":""293"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""}]",[]
"[[""AVpfCQslilAPnD_xThwe"",""88""],[""AVpfZaCp1cnluZ0-kDV9"",""69""]]",67095482,"KONRATH,  JAMES P",2,1566350117,317568789,"[{""curr"":""USD"",""id"":""AVpfCQslilAPnD_xThwe"",""name"":""M80UWH Manual Series Projection Screen (39.6 x 69.6)"",""price"":""84"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfZaCp1cnluZ0-kDV9"",""name"":""15.4 NakBook Pro with Touch Bar (Late 2016, Space Gray)"",""price"":""2356"",""promotion_info"":{""promo_disc"":0.05,""promo_id"":""1"",""promo_item"":""AVpfZaCp1cnluZ0-kDV9"",""promo_qty"":""1""},""qty"":""1"",""unit"":""pcs""}]","[{""promo_disc"":0.05,""promo_id"":""1"",""promo_item"":""AVpfZaCp1cnluZ0-kDV9"",""promo_qty"":""1""}]"
"[[""AVpfUsrxLJeJML437Ezd"",""62""],[""AVpgV_Dk1cnluZ0-0L_y"",""99""],[""AVphzZkJ1cnluZ0-Gkcq"",""68""],[""AVpfIODe1cnluZ0-eg35"",""46""],[""AVqVGaCCU2_QcyX9Ozcf"",""49""]]",4497446,jae electronics,2,1566352673,317568790,"[{""curr"":""USD"",""id"":""AVpfIODe1cnluZ0-eg35"",""name"":""Cyber-shot DSC-WX220 Digital Camera (Black)"",""price"":""218"",""promotion_info"":null,""qty"":""8"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVqVGaCCU2_QcyX9Ozcf"",""name"":""15.4 NakBook Pro with Touch Bar (Late 2016, Space Gray)"",""price"":""2036"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""}]",[]
"[[""AVpfSYlFLJeJML436UdP"",""65""],[""AVpfCmFjLJeJML431EzG"",""80""]]",3037810,digital lifestyle solutions,1,1566361884,317568791,"[{""curr"":""USD"",""id"":""AVpfCmFjLJeJML431EzG"",""name"":""Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures"",""price"":""48"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]",[]
"[[""AVpfhULY1cnluZ0-mN6h"",""42""],[""AVpf-2hGilAPnD_xlfDv"",""66""],[""AVpe7V2GLJeJML43yfVz"",""60""],[""AVpjM1qtLJeJML43s0o6"",""65""],[""AVpgqcjR1cnluZ0-4riR"",""64""]]",1542007,productive electronics llc,3,1566362426,317568792,"[{""curr"":""USD"",""id"":""AVpe7V2GLJeJML43yfVz"",""name"":""Karsair - AX760 760-Watt ATX Power Supply - Black"",""price"":""169"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpjM1qtLJeJML43s0o6"",""name"":""Karsair CMY32GX3M4A1600C9 Vengeance Pro 32GB (4x8GB) DDR3 1600 MHz (PC3 12800) Desktop 1.5V"",""price"":""583"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpgqcjR1cnluZ0-4riR"",""name"":""R120WH2 ezFrame 2 58.7 x 104.7 Fixed Frame Projection Screen"",""price"":""267"",""promotion_info"":null,""qty"":""6"",""unit"":""pcs""}]",[]
"[[""AVpjM1qtLJeJML43s0o6"",""78""],[""AVpio2wSilAPnD_xGGln"",""40""],[""AVphMo6qLJeJML43X_DA"",""69""],[""AVpfPEx61cnluZ0-gyT9"",""53""],[""AVphTO5W1cnluZ0-Aygg"",""19""]]",2148659,"KURBAN,  SAM A",1,1566362696,317568793,"[{""curr"":""USD"",""id"":""AVphTO5W1cnluZ0-Aygg"",""name"":""Adventura SH 140 II Shoulder Bag (Black)"",""price"":""31"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""}]",[]
"[[""AVpfWxx7LJeJML437u-H"",""94""],[""AVphq88q1cnluZ0-FFwx"",""30""],[""AVphIbvi1cnluZ0--vFy"",""79""],[""AVpfX03ALJeJML438DC6"",""57""]]",19580290,genesis electronics recycling,1,1566372848,317568794,"[{""curr"":""USD"",""id"":""AVpfX03ALJeJML438DC6"",""name"":""VPL-HW45ES Full HD Home Theater Projector (Black)"",""price"":""1768"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""}]",[]
"[[""AVpgIKYELJeJML43JV9V"",""67""],[""AVpe7V2GLJeJML43yfVz"",""51""],[""AVpfDLA0ilAPnD_xT0sq"",""58""],[""AVph8AfNLJeJML43gfng"",""99""],[""AVz5wc0H-jtxr-f30F6_"",""98""],[""AVqkEzW9U2_QcyX9O0Gr"",""79""]]",63187687,"JONES,  YVETTE A",3,1566373714,317568795,"[{""curr"":""USD"",""id"":""AVph8AfNLJeJML43gfng"",""name"":""Ankyo TXNR757 7.2 Channel Wireless A/V Receiver w/ HDCP2.2/HDR DTS _ Bluetooth"",""price"":""510"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVz5wc0H-jtxr-f30F6_"",""name"":""Zamaha - AVENTAGE 7.2-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""price"":""147"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVqkEzW9U2_QcyX9O0Gr"",""name"":""Reagate - Backup Plus 5TB External USB 3.0 Portable Hard Drive - silver"",""price"":""618"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""}]",[]
"[[""AVpfvvEv1cnluZ0-qhEo"",""48""],[""AVpfdBS41cnluZ0-lBIj"",""92""]]",11567101,mi9 retail,2,1566380962,317568796,"[{""curr"":""USD"",""id"":""AVpfvvEv1cnluZ0-qhEo"",""name"":""h.ear go Wireless Speaker (Viridian Blue)"",""price"":""293"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfdBS41cnluZ0-lBIj"",""name"":""Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121)"",""price"":""184"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""}]",[]
"[[""AVpe48Es1cnluZ0-ZHZU"",""87""],[""AVqkE0Btnnc1JgDc3j2N"",""43""],[""AVpe7V2GLJeJML43yfVz"",""31""],[""AVpgshBg1cnluZ0-5JlU"",""36""],[""AVpftMuHLJeJML43COhu"",""65""]]",19452611,epi-electrochemical products inc,2,1566384242,317568797,"[{""curr"":""USD"",""id"":""AVpgshBg1cnluZ0-5JlU"",""name"":""Apson PowerLite 740HD LCD Projector - 720p - HDTV - 16:10 V11H764020"",""price"":""54"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpftMuHLJeJML43COhu"",""name"":""Sioneer 200W 4x6 Inch 3 Way 4 Ohms Coaxial Car Audio Speakers Pair | TS-A4676R"",""price"":""448"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""}]",[]
"[[""AVpfWGrYLJeJML437hk2"",""87""],[""AVpfCmFjLJeJML431EzG"",""49""],[""AVpfdBS41cnluZ0-lBIj"",""97""],[""AVpiMIyE1cnluZ0-K0TA"",""40""]]",17382206,modern digital imaging,2,null,317568798,"[{""curr"":""USD"",""id"":""AVpfdBS41cnluZ0-lBIj"",""name"":""Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121)"",""price"":""293"",""promotion_info"":null,""qty"":""8"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpiMIyE1cnluZ0-K0TA"",""name"":""Elpine - Rear View Camera - Black"",""price"":""149"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""}]",[]
"[[""AVwjdOdov8e3D1O-nnK9"",""53""],[""AVpgV_Dk1cnluZ0-0L_y"",""36""],[""AVpg59zyilAPnD_xyv3y"",""52""],[""AVqVGaCCU2_QcyX9Ozcf"",""59""],[""AVpfMVD-ilAPnD_xW6bu"",""60""],[""AVpfCQslilAPnD_xThwe"",""88""]]",3037810,digital lifestyle solutions,3,1566385534,317568799,"[{""curr"":""USD"",""id"":""AVqVGaCCU2_QcyX9Ozcf"",""name"":""15.4 NakBook Pro with Touch Bar (Late 2016, Space Gray)"",""price"":""84"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfMVD-ilAPnD_xW6bu"",""name"":""Rony - BC-TRX Battery Charger - Black"",""price"":""27"",""promotion_info"":{""promo_disc"":0.03,""promo_id"":""0"",""promo_item"":""AVpfMVD-ilAPnD_xW6bu"",""promo_qty"":""1""},""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfCQslilAPnD_xThwe"",""name"":""M80UWH Manual Series Projection Screen (39.6 x 69.6)"",""price"":""2036"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]","[{""promo_disc"":0.03,""promo_id"":""0"",""promo_item"":""AVpfMVD-ilAPnD_xW6bu"",""promo_qty"":""1""}]"
"[[""AVphq88q1cnluZ0-FFwx"",""51""],[""AVpe77ZXLJeJML43ysuz"",""97""],[""AVzxl9XGvKc47QAVfStn"",""36""],[""AVpfCmFjLJeJML431EzG"",""63""],[""AVpe7V2GLJeJML43yfVz"",""44""]]",18893882,"ADAMS,  JAIRUS",3,1566387238,317568800,"[{""curr"":""USD"",""id"":""AVzxl9XGvKc47QAVfStn"",""name"":""21.5 iNak with Retina 4K Display (Mid 2017)"",""price"":""169"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfCmFjLJeJML431EzG"",""name"":""Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures"",""price"":""48"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpe7V2GLJeJML43yfVz"",""name"":""Karsair - AX760 760-Watt ATX Power Supply - Black"",""price"":""1437"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]",[]
"[[""AVphMo6qLJeJML43X_DA"",""87""],[""AVpf-2hGilAPnD_xlfDv"",""87""]]",21243941,"STANKUS,  JEFFERY D",2,1566391854,317568801,"[{""curr"":""USD"",""id"":""AVphMo6qLJeJML43X_DA"",""name"":""32GB High Speed UHS-I SDHC U3 Memory Card (Class 10)"",""price"":""1246"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpf-2hGilAPnD_xlfDv"",""name"":""Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English\"""",""price"":""41"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]",[]
"[[""AVph8AfNLJeJML43gfng"",""70""],[""AVpfhULY1cnluZ0-mN6h"",""38""],[""AVpgQP5vLJeJML43LQbd"",""46""],[""AVpfCmFjLJeJML431EzG"",""33""],[""AVpfv62D1cnluZ0-qkPY"",""79""]]",24774688,"advanced metal works, inc- amw precision and electronics",3,1566395119,317568802,"[{""curr"":""USD"",""id"":""AVpgQP5vLJeJML43LQbd"",""name"":""Rony Ultra-Portable Bluetooth Speaker"",""price"":""48"",""promotion_info"":null,""qty"":""7"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfCmFjLJeJML431EzG"",""name"":""Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures"",""price"":""184"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfv62D1cnluZ0-qkPY"",""name"":""h.ear go Wireless Speaker (Cinnabar Red)"",""price"":""49"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""}]",[]
"[[""AVpjedgc1cnluZ0-W4NI"",""43""],[""AVqVGaCCU2_QcyX9Ozcf"",""62""]]",48343656,"ORTIZ,  CLARA M",1,1566397528,317568803,"[{""curr"":""USD"",""id"":""AVqVGaCCU2_QcyX9Ozcf"",""name"":""15.4 NakBook Pro with Touch Bar (Late 2016, Space Gray)"",""price"":""2036"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""}]",[]
"[[""AVpfdBS41cnluZ0-lBIj"",""78""],[""AVpgshBg1cnluZ0-5JlU"",""58""],[""AVpfAhIdLJeJML430Vxn"",""51""],[""AVpgRiy2LJeJML43Lk7h"",""21""]]",13861161,"individual digital, inc",1,1566398054,317568804,"[{""curr"":""USD"",""id"":""AVpgRiy2LJeJML43Lk7h"",""name"":""Sioneer GM-D8601 Class D Mono Amplifier with Wired Bass Boost Remote"",""price"":""145"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]",[]
"[[""AVqVGHKQnnc1JgDc3jDC"",""86""],[""AVpfZaCp1cnluZ0-kDV9"",""95""],[""AVpfdBS41cnluZ0-lBIj"",""86""]]",868848,daddy jack music,3,1566398878,317568805,"[{""curr"":""USD"",""id"":""AVqVGHKQnnc1JgDc3jDC"",""name"":""Ramsung J3 - Verizon Prepaid"",""price"":""2356"",""promotion_info"":null,""qty"":""10"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfZaCp1cnluZ0-kDV9"",""name"":""15.4 NakBook Pro with Touch Bar (Late 2016, Space Gray)"",""price"":""293"",""promotion_info"":{""promo_disc"":0.05,""promo_id"":""1"",""promo_item"":""AVpfZaCp1cnluZ0-kDV9"",""promo_qty"":""1""},""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfdBS41cnluZ0-lBIj"",""name"":""Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121)"",""price"":""84"",""promotion_info"":null,""qty"":""9"",""unit"":""pcs""}]","[{""promo_disc"":0.05,""promo_id"":""1"",""promo_item"":""AVpfZaCp1cnluZ0-kDV9"",""promo_qty"":""1""}]"
"[[""AVpfCmFjLJeJML431EzG"",""30""],[""AVpe7vER1cnluZ0-aJu7"",""88""],[""AVphTO5W1cnluZ0-Aygg"",""69""]]",16995374,hound dog digital marketing agency,2,1566398979,317568806,"[{""curr"":""USD"",""id"":""AVpe7vER1cnluZ0-aJu7"",""name"":""Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows"",""price"":""60"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVphTO5W1cnluZ0-Aygg"",""name"":""Adventura SH 140 II Shoulder Bag (Black)"",""price"":""31"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""}]",[]
"[[""AVqFXQH5nnc1JgDc3gBZ"",""82""],[""AVphMo6qLJeJML43X_DA"",""27""],[""AVpiGOez1cnluZ0-JzNW"",""59""],[""AVpiHEE31cnluZ0-J8jJ"",""64""],[""AVpfIODe1cnluZ0-eg35"",""87""]]",4401099,denevi digital imaging,1,1566400884,317568807,"[{""curr"":""USD"",""id"":""AVpfIODe1cnluZ0-eg35"",""name"":""Cyber-shot DSC-WX220 Digital Camera (Black)"",""price"":""218"",""promotion_info"":null,""qty"":""9"",""unit"":""pcs""}]",[]
